Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2007-10-17,3778.53,3812.81,3758.22,3800.4,14963815
2007-10-18,3799.62,3805.27,3697.09,3726.75,16349043
2007-10-19,3715.57,3776.38,3701.55,3762.44,29456097
2007-10-22,3709.9,3756.74,3683.8,3747.31,37825830
2007-10-23,3776.81,3850.23,3770.51,3845.3,31809295
2007-10-24,3832.57,3836.56,3794.29,3817.13,26511409
2007-10-25,3848.29,3862.84,3818.65,3838.94,29651370
2007-10-26,3815.88,3860.06,3800.14,3833.32,22025694
2007-10-29,3882.51,3887.5,3858.33,3865.15,16436552
2007-10-30,3861.27,3868.25,3814.21,3838.52,21568457
2007-10-31,3813.17,3853.48,3811.9,3825.44,11625197
2007-11-02,3769.35,3798.45,3753.55,3761.24,18309342
2007-11-05,3736.25,3745.1,3697.61,3745.1,25432769
2007-11-06,3755.44,3775.01,3741.5,3745.55,23649862
2007-11-07,3764.74,3770.15,3662.31,3677.43,50429595
2007-11-08,3593.48,3643.36,3570.84,3627.9,35160560
2007-11-09,3652.4,3654.39,3497.85,3558.08,34439588
2007-11-12,3521.72,3551.39,3496.07,3496.07,21409977
2007-11-13,3528.98,3580.06,3499.64,3567.39,29327454
2007-11-14,3599.59,3611.47,3510.68,3510.68,54796565
2007-11-15,3527.27,3537.13,3428.69,3449.29,37424853
2007-11-16,3453.74,3482.91,3405.7,3447.28,50725533
2007-11-19,3487.3,3495.51,3442.05,3466.36,25623298
2007-11-20,3468.65,3509.02,3429.08,3509.02,39826572
2007-11-21,3451.91,3491.7,3436.54,3478.3,37134842
2007-11-22,3479.74,3528.74,3438.91,3505.94,36968801
2007-11-23,3535.26,3547.63,3504.07,3514.28,21530957
2007-11-26,3545.84,3547.55,3454.57,3458.3,33716309
2007-11-27,3452.46,3462.91,3390.78,3402.06,21130274
2007-11-28,3431.44,3490.95,3382.42,3481.76,30494624
2007-11-29,3532.36,3549.55,3489.15,3489.15,32420055
2007-11-30,3517.63,3545.96,3489.09,3498.01,34394597
2007-12-03,3515.66,3523.55,3467.97,3468.71,26477608
2007-12-04,3467.95,3506.59,3460.59,3482.93,53683347
2007-12-05,3534.61,3630.68,3521.66,3614.35,104070280
2007-12-06,3623.32,3653.65,3590.25,3612.43,53894648
2007-12-07,3629.38,3642.96,3606.55,3638.88,35041453
2007-12-10,3634.55,3695.59,3620.22,3658.67,39843144
2007-12-11,3674.56,3676.07,3625,3636.41,27330221
2007-12-12,3584.82,3679.61,3583.22,3665.9,36490178
2007-12-13,3633.01,3644.36,3570.6,3597.76,25904940
2007-12-14,3596.49,3606,3488.06,3512.95,28101779
2007-12-17,3465.56,3467.21,3407.91,3407.91,51137505
2007-12-18,3430.89,3441.48,3299.68,3378.45,72684060
2007-12-19,3391.81,3391.81,3321.47,3375.01,69742580
2007-12-20,3372.72,3423.01,3372.62,3400.08,49423819
2007-12-21,3444.82,3478.17,3407.96,3435.76,84431207
2007-12-27,3447.77,3496.39,3447.77,3482.4,21725076
2007-12-28,3457.46,3472.36,3394.21,3409.54,38574181
2008-01-02,3427.67,3465.06,3395.82,3395.82,17396320
2008-01-03,3379.36,3412.08,3358.04,3401.14,20308433
2008-01-04,3413.88,3428.05,3338.15,3360.22,31113854
2008-01-07,3331.26,3345.23,3295.78,3298.53,26105495
2008-01-08,3308.75,3324.04,3273.21,3322.85,30261159
2008-01-09,3280.79,3280.79,3208.13,3249.31,60996205
2008-01-10,3241.47,3245.36,3136.86,3182.16,46289664
2008-01-11,3152.85,3196.79,3120.52,3131.6,27671110
2008-01-14,3121.7,3125.09,3041.92,3095.97,35008542
2008-01-15,3081.62,3123.81,2970.15,2970.15,42626225
2008-01-16,2840.77,2931.45,2816.37,2870.29,61797658
2008-01-17,2931.21,2938.93,2802.48,2891.79,54111336
2008-01-18,2858.86,2941.59,2834.08,2921.63,54615439
2008-01-21,2840.46,2874.02,2743.27,2743.27,51029065
2008-01-22,2616.45,2850.21,2615.71,2791.74,46296953
2008-01-23,2869.72,2876.06,2702.28,2796.72,55839564
2008-01-24,2878.07,2919.84,2861.68,2905.53,52649937
2008-01-25,2940.78,2946.11,2888.88,2917.45,75000035
2008-01-28,2876.14,2893.96,2845.22,2855.28,54062381
2008-01-29,2891.64,2947.27,2886.12,2943.21,48438604
2008-01-30,2959.71,2978.59,2930.65,2975.93,36833373
2008-01-31,2962.64,2984.1,2887.03,2923.88,40658869
2008-02-01,2973.84,3031.85,2961.99,3019.77,33592732
2008-02-04,3071.71,3083.65,3021.72,3045.85,27531522
2008-02-05,3042.75,3053.09,2925.09,2936.18,39920664
2008-02-06,2888.74,2942.02,2852.53,2942.02,47040598
2008-02-07,2932.25,2947.25,2839.4,2896.02,33030930
2008-02-08,2939.73,2939.73,2865.86,2923.69,34608668
2008-02-11,2896.25,2980.56,2893.51,2947.53,25842061
2008-02-12,2979.95,3062.49,2961.85,3051.68,38114809
2008-02-13,3038.16,3097.67,3028.28,3072.73,37622563
2008-02-14,3125.81,3138.34,3053.96,3088.23,35215892
2008-02-15,3084.28,3095.64,3010.25,3033.77,21244695
2008-02-18,3038.8,3111.98,3038.8,3100.3,14867970
2008-02-19,3100.47,3118.17,3047.06,3092.84,15983859
2008-02-20,3041.26,3073.55,2998.24,3073.55,18448797
2008-02-21,3098.77,3106.91,3052.29,3061.93,22579912
2008-02-22,3048.54,3065.97,3026.91,3036.02,18395970
2008-02-25,3065.72,3080.89,3011.51,3039.68,20350415
2008-02-26,3061.58,3088.95,2985.32,3005.68,36518572
2008-02-27,3014.14,3029.38,2968.45,3003.55,19448210
2008-02-28,3007.78,3007.78,2956.12,2974.11,18738449
2008-02-29,2977.15,2991.37,2900.43,2911.56,27065991
2008-03-03,2846.98,2866.82,2815.37,2866.82,75622851
2008-03-04,2881.29,2883.34,2801.99,2811.37,43630016
2008-03-05,2806.7,2875.8,2787.82,2875.8,32354173
2008-03-06,2864.66,2892.58,2822.42,2843.04,33317931
2008-03-07,2811.37,2830.9,2769.68,2811.2,31048913
2008-03-10,2806.01,2874.52,2795.18,2855.66,32455456
2008-03-11,2839.4,2939.48,2838.81,2928.52,28148229
2008-03-12,2964.53,2964.53,2917.46,2945.99,27936523
2008-03-13,2884.99,2889.67,2846.5,2856.98,16817728
2008-03-14,2876.07,2910.22,2830.62,2838.3,18278556
2008-03-17,2806.93,2812.98,2732.72,2758.03,25819184
2008-03-18,2755.98,2869,2747.3,2869,18769451
2008-03-19,2870.77,2894.14,2820.83,2888.62,26820348
2008-03-20,2853.31,2900.12,2823.28,2823.65,49038602
2008-03-25,2923.97,2936.96,2893.46,2925.4,35283268
2008-03-26,2926.05,2954.04,2917.57,2936.64,28799206
2008-03-27,2967.46,3000.17,2955.61,2977.59,22239405
2008-03-28,2948.67,2981.96,2935.51,2964.44,17767857
2008-03-31,2931.77,2982.93,2908.65,2967.78,20620037
2008-04-01,2949.08,3008.99,2944.72,3008.42,33412831
2008-04-02,3042.1,3052.22,2988.34,2997.01,23110979
2008-04-03,2995.78,3013.1,2957.87,2972.14,14697134
2008-04-04,2974.38,3023.7,2969.22,3009.97,14560330
2008-04-07,3031.62,3050.66,3020.27,3026.36,17982349
2008-04-08,3018.65,3018.65,2978.4,2986.02,13620781
2008-04-09,2977.75,3020.13,2975.1,3009.62,14540656
2008-04-10,3002.3,3019.75,2972.84,2980.89,12382890
2008-04-11,3022.26,3035.48,2895.53,2896.05,30795847
2008-04-14,2889.21,2912.32,2844.79,2879.2,18178451
2008-04-15,2878.16,2910.69,2852.53,2907.35,17867539
2008-04-16,2903.85,2934.8,2883.55,2915.1,31764176
2008-04-17,2931.17,2941.01,2886.32,2911.08,15849533
2008-04-18,2896.69,2947.36,2886.14,2947.36,30095824
2008-04-21,2944.08,2963,2909.12,2917.93,36969169
2008-04-22,2918.23,2920.24,2827.78,2877.59,38192173
2008-04-23,2871.15,2883.7,2813.39,2817.58,25958817
2008-04-24,2832.36,2869.97,2812.82,2859.7,26639299
2008-04-25,2876.85,2894.91,2864.64,2872.04,29799261
2008-04-28,2895.69,2910.84,2886.26,2907.54,15524637
2008-04-29,2905.52,2911.96,2857.2,2861.51,21636100
2008-04-30,2847.59,2892.86,2838.07,2892.86,18545272
2008-05-05,2937.15,2951.8,2917.5,2946.18,14885352
2008-05-06,2968.51,2974.44,2941.5,2955.33,20337825
2008-05-07,2966.88,3018.25,2964.36,3009.88,39841448
2008-05-08,2973.79,2993.59,2953.3,2973.42,21097123
2008-05-09,2970.6,2974.52,2947.15,2962.88,18439579
2008-05-12,2991.09,3004.44,2986.75,2995.51,13242293
2008-05-13,2997.79,3000.48,2979.7,2988.99,19618318
2008-05-14,3014.06,3027.27,3001.55,3015.43,35948244
2008-05-15,2984.52,3001.13,2966.94,2972.52,35699488
2008-05-16,2998.02,3008.95,2982.78,2991.94,24649841
2008-05-19,2983.33,2987.03,2939.76,2960.11,18911218
2008-05-20,2962.48,2962.48,2908.96,2911.2,24556594
2008-05-21,2909,2937.81,2885.45,2915.25,33238880
2008-05-23,2892.91,2898.35,2857.5,2877.18,17954907
2008-05-26,2871.87,2892.84,2866.52,2883.36,12001235
2008-05-27,2904.61,2906.31,2876.35,2881.85,19776320
2008-05-28,2892.13,2920.78,2885.48,2900.85,34108533
2008-05-29,2916,2919.33,2854.49,2868.89,38220191
2008-05-30,2888.88,2899.42,2872.26,2872.26,42164080
2008-06-02,2874.5,2875.28,2847.94,2857.05,13779219
2008-06-03,2840,2888.24,2840,2883.39,35834673
2008-06-04,2875.31,2879.95,2830.1,2830.1,26226328
2008-06-05,2832.98,2858.64,2832.11,2848.84,20993347
2008-06-06,2891.35,2908.97,2826.32,2826.32,20741540
2008-06-09,2796.47,2801.27,2760.01,2776.91,25128129
2008-06-10,2726.59,2738.23,2675.45,2694.9,33311215
2008-06-11,2711.04,2711.04,2634.91,2638.35,21638133
2008-06-12,2628.73,2678.38,2628.73,2677.3,25255753
2008-06-13,2652.89,2694.6,2635.32,2687.82,23338054
2008-06-16,2718.08,2718.08,2654.07,2660.6,32754226
2008-06-17,2670.05,2702.2,2665.39,2671.2,27551327
2008-06-18,2644.47,2662.68,2623.76,2628.67,24467003
2008-06-19,2573.24,2671.1,2573.01,2659.97,28231917
2008-06-20,2681.46,2704.24,2641.66,2641.66,32771238
2008-06-23,2669.52,2693.42,2598.02,2598.02,17395602
2008-06-24,2619.88,2621.49,2572.31,2592.32,24045280
2008-06-25,2610.75,2620.77,2583.01,2600.83,17244401
2008-06-26,2593.15,2616.28,2573.03,2612.17,15801113
2008-06-27,2557.15,2581.52,2544.37,2552.98,31134121
2008-06-30,2567.77,2578.79,2526.61,2537.83,23362839
2008-07-01,2535.15,2542.18,2480.66,2502.41,38644262
2008-07-02,2495.17,2514.27,2490.33,2501.62,21055062
2008-07-03,2470.53,2507.94,2456.72,2491.91,38892749
2008-07-04,2484.73,2489.71,2458.87,2462.97,22710227
2008-07-07,2471.86,2481.12,2440.73,2468.37,21220808
2008-07-08,2424.32,2475.59,2410.06,2475.59,37484908
2008-07-09,2498.84,2515.41,2487.61,2511.45,42045033
2008-07-10,2481.45,2535.53,2480.3,2485.51,36713136
2008-07-11,2500.53,2507.2,2426.42,2440.23,28128452
2008-07-14,2451.54,2464.06,2417.3,2434.13,30609658
2008-07-15,2398.42,2426.78,2359.07,2362.32,43352578
2008-07-16,2356.52,2368.04,2325.01,2332.96,35233584
2008-07-17,2387.42,2418.11,2364.85,2414.13,50662504
2008-07-18,2399.81,2431.49,2370.58,2417.98,36546659
2008-07-21,2401.82,2483.14,2397.64,2483,29243069
2008-07-22,2467.49,2483.07,2449.48,2482.43,23161795
2008-07-23,2507.06,2538.18,2502.98,2532.37,49896646
2008-07-24,2530.36,2547.4,2505.55,2507.45,42953862
2008-07-25,2472.11,2537.28,2461.31,2531.17,37842445
2008-07-28,2510.4,2546.61,2510.34,2544.11,35680890
2008-07-29,2506.86,2546.64,2504.2,2541.62,22817926
2008-07-30,2563.25,2635.87,2563.25,2635.87,48909320
2008-07-31,2625.87,2643.12,2580.57,2635.73,40341516
2008-08-01,2619.8,2625,2592.79,2607.81,23166530
2008-08-04,2589.86,2617.01,2582.19,2585.12,20384148
2008-08-05,2569.3,2631.72,2568.8,2619.25,39323354
2008-08-06,2637.75,2637.75,2563.74,2563.74,31603378
2008-08-07,2557.96,2604.39,2527.58,2529.67,27847431
2008-08-08,2532.73,2550.56,2493.43,2512.33,24930505
2008-08-11,2543.65,2548.43,2520.98,2533.75,13378920
2008-08-12,2527.03,2578.96,2524.16,2571.64,22505045
2008-08-13,2561.49,2561.63,2533.31,2536.38,19684280
2008-08-14,2555.82,2569.6,2510.64,2526.09,24645412
2008-08-18,2516.78,2543.31,2506.79,2514.35,27030069
2008-08-19,2489.49,2500.84,2443.91,2447.86,24034664
2008-08-20,2456.66,2466.66,2434.03,2457.36,26204363
2008-08-21,2447.46,2459.69,2431.17,2459.69,18385052
2008-08-22,2469.88,2499.24,2462.25,2491.18,15167415
2008-08-25,2497.21,2506.78,2474.6,2481.11,21000671
2008-08-26,2452.8,2467.55,2444.37,2446.92,16147244
2008-08-27,2457.84,2465.59,2409.73,2420.47,24214661
2008-08-28,2394,2470.08,2390.1,2470.08,22366549
2008-08-29,2472.29,2497.01,2470.99,2487.91,16634883
2008-09-01,2457.44,2493.07,2457.44,2481.55,9523944
2008-09-02,2487.87,2554.38,2468.65,2546.32,46716189
2008-09-03,2543.87,2555.97,2524.14,2524.14,24680267
2008-09-04,2555.64,2561.38,2527.78,2533.21,18617499
2008-09-05,2495.88,2507.15,2428.74,2438.33,35002007
2008-09-08,2490.47,2501.7,2466.78,2488.24,20019230
2008-09-09,2478.07,2500.8,2459.14,2460.21,15308570
2008-09-10,2452.76,2457.44,2380.86,2415.99,22288942
2008-09-11,2410.63,2417.57,2376.65,2381.08,28446765
2008-09-12,2410.94,2415.12,2383.95,2388.07,22903279
2008-09-15,2348.39,2350.37,2275.46,2300.21,33607931
2008-09-16,2263.21,2296.43,2219.67,2219.67,41790466
2008-09-17,2265.96,2275.31,2199.84,2217.72,46135533
2008-09-18,2166.78,2250.49,2164.79,2238.52,39391933
2008-09-19,2307.88,2360.52,2288.49,2360.52,49063388
2008-09-22,2362.06,2388.13,2324.64,2347.91,28961607
2008-09-23,2326.25,2330.53,2285.62,2290.82,24592348
2008-09-24,2311.39,2324.44,2292.82,2299.94,21062485
2008-09-25,2288.25,2363.92,2280.17,2363.92,56968393
2008-09-26,2324.19,2383.73,2317.2,2370.1,57490969
2008-09-29,2365.2,2365.2,2255.82,2255.82,47724427
2008-09-30,2176.86,2290.83,2168.31,2290.83,51360415
2008-10-01,2287.79,2358.68,2286.73,2317.84,35859847
2008-10-02,2336.03,2339.21,2240.44,2273.45,19716160
2008-10-03,2251.27,2262.46,2202.02,2249.43,26289859
2008-10-06,2175.65,2178.78,2108.85,2122.97,29789830
2008-10-07,2160.39,2166.18,2052.5,2083.1,44227109
2008-10-08,2001.89,2118.11,1979.01,2061.01,82112912
2008-10-09,2090.65,2105.72,2053.88,2065.54,34090296
2008-10-10,1927.74,1956.32,1777.07,1888.07,87903095
2008-10-13,1960.31,1960.31,1892.64,1916.46,44238496
2008-10-14,2026.63,2030.03,1971.07,1995.63,49034857
2008-10-15,1975.74,1977.08,1849.08,1873.89,33492939
2008-10-16,1770.58,1883.52,1765.01,1813.04,46661404
2008-10-17,1889.84,1891.06,1650.9,1711.47,60456488
2008-10-20,1758.32,1777.91,1703.08,1716.31,38287649
2008-10-21,1740.24,1793.87,1714.69,1748.64,61827295
2008-10-22,1712.66,1738.73,1619.49,1620.59,37053033
2008-10-23,1620.81,1643.46,1494.55,1553.98,57568822
2008-10-24,1504.95,1512.45,1448.05,1499.46,53732637
2008-10-27,1437.53,1547.54,1415.85,1511.4,52324139
2008-10-28,1560.79,1570.74,1526.48,1554.47,40941694
2008-10-29,1613.84,1673.36,1599.78,1665,50675652
2008-10-30,1712.32,1721.93,1640.69,1700.21,56874217
2008-10-31,1660.75,1737.93,1650.42,1728.45,40583393
2008-11-03,1721.92,1763.5,1699.14,1720.69,33564655
2008-11-04,1716.84,1795.52,1702.04,1795.52,56704892
2008-11-05,1778.96,1791.11,1739.3,1756.74,35866677
2008-11-06,1702.25,1748.76,1679.78,1687.6,60163750
2008-11-07,1695.75,1725.95,1666.26,1719.66,46995862
2008-11-10,1745,1772.1,1732.22,1741.62,28521185
2008-11-12,1715.64,1719.44,1586.03,1660.36,60672388
2008-11-13,1578.26,1622.89,1542.09,1591.4,46793594
2008-11-14,1651.04,1655.23,1604.24,1616.61,33572724
2008-11-17,1604.26,1624.47,1564.94,1585.1,32662128
2008-11-18,1569.52,1570,1516.17,1526.75,46790156
2008-11-19,1547.63,1554.72,1505.66,1554.72,57214257
2008-11-20,1476.27,1490.15,1454.69,1468.11,67522989
2008-11-21,1497.39,1515.99,1476.41,1504.29,37922729
2008-11-24,1523.69,1624.29,1515.22,1624.29,50985327
2008-11-25,1629.06,1656.01,1611.24,1643.14,121522260
2008-11-26,1638.79,1694.38,1627.02,1651.27,46420073
2008-11-27,1681.02,1709.77,1658.26,1673.74,42427437
2008-11-28,1671.72,1674.74,1628.65,1646.62,38906135
2008-12-01,1627.51,1640.14,1596.49,1609.96,31746777
2008-12-02,1556.3,1642.86,1550.15,1639.37,26834004
2008-12-03,1650.91,1654.5,1595.06,1608,22428824
2008-12-04,1608.88,1672.71,1597.22,1658.18,35384800
2008-12-05,1646.93,1672.96,1615.66,1632.03,25396160
2008-12-08,1696.89,1711.46,1684.93,1703.94,28003054
2008-12-09,1686.97,1730.99,1679.53,1730.99,31234061
2008-12-10,1732.06,1742.81,1694.38,1719.74,22661827
2008-12-11,1718.3,1719.76,1678.9,1710.24,22365936
2008-12-12,1662.55,1681.21,1643.68,1656.16,32855253
2008-12-15,1679.68,1693.28,1661.59,1693.28,22920206
2008-12-16,1700.18,1733.63,1687.09,1729.49,33938664
2008-12-17,1756.15,1756.16,1670.29,1670.29,26485751
2008-12-18,1676.72,1691.72,1653.86,1674.01,47159415
2008-12-19,1659.77,1694.55,1657.27,1661.19,46274359
2008-12-22,1676.02,1682.16,1631.36,1635,17404190
2008-12-23,1627.53,1646.09,1626.71,1636.65,17732407
2008-12-29,1640.19,1669.93,1639.95,1660.61,13937658
2008-12-30,1668.91,1693.82,1668.89,1684.92,26751494
2008-12-31,1689.63,1699.08,1667.04,1672.38,10788737
2009-01-05,1720.92,1745.11,1716.87,1745.11,35687047
2009-01-06,1754.46,1788.53,1742.71,1787.57,84302206
2009-01-07,1782.75,1791.1,1752.51,1761.65,56792991
2009-01-08,1734.05,1763.83,1732.95,1741.92,51831170
2009-01-09,1756.56,1764.4,1705.44,1705.83,29207867
2009-01-12,1698.76,1709.48,1671.89,1679.67,21356602
2009-01-13,1657.9,1667.82,1629.07,1657.43,39970069
2009-01-14,1679.15,1679.95,1591.12,1601.08,32814948
2009-01-15,1595.49,1610.27,1551.68,1583.81,57048832
2009-01-16,1613.06,1615.59,1575.89,1598.06,254013095
2009-01-19,1616.46,1616.9,1537.39,1546.22,51623074
2009-01-20,1529.18,1548.74,1506.47,1538.99,23348047
2009-01-21,1490.36,1559.34,1468.69,1559.06,56370029
2009-01-22,1585.62,1586.17,1473.48,1506.51,46400870
2009-01-23,1492.11,1497.29,1435.75,1497.29,31964732
2009-01-26,1471.41,1546.1,1459.35,1546.1,30904196
2009-01-27,1551.26,1560.7,1500.56,1500.56,32906233
2009-01-28,1529.18,1548.67,1518.59,1518.59,14474218
2009-01-29,1534.08,1535.8,1489.69,1506.39,19424596
2009-01-30,1494.14,1515.41,1471.5,1494.25,40640498
2009-02-02,1480.32,1485.9,1429.64,1440.87,18737225
2009-02-03,1454.78,1458.99,1374.68,1378.1,32693557
2009-02-04,1389.44,1401.34,1357.57,1395.47,44086611
2009-02-05,1381.09,1429.25,1370.98,1402.61,40337142
2009-02-06,1433.08,1450.32,1419.97,1445.78,70940584
2009-02-09,1455.66,1483.86,1417.3,1483.86,42084270
2009-02-10,1474.81,1502.07,1463.69,1491.99,90067750
2009-02-11,1448.67,1479.66,1445.24,1456.27,51854474
2009-02-12,1455.64,1455.64,1398.28,1416.66,29209454
2009-02-13,1431.53,1441.05,1411.51,1415.6,20484717
2009-02-16,1415.39,1417.75,1370.37,1370.37,20909684
2009-02-17,1359.74,1364.44,1278.66,1278.66,62155362
2009-02-18,1302.34,1320.54,1208.5,1290.02,71677668
2009-02-19,1304.86,1360.81,1300.52,1347.36,39088805
2009-02-20,1312.18,1354.9,1281.63,1323.45,48103408
2009-02-23,1371.03,1380.21,1310.44,1310.56,29640982
2009-02-24,1269.41,1318.39,1262.05,1304.23,33048541
2009-02-25,1345.72,1364.18,1292.96,1296.39,25748665
2009-02-26,1291.83,1339.69,1280.75,1339.29,35001100
2009-02-27,1328.44,1369.75,1310.79,1323.84,39426049
2009-03-02,1299.52,1343.61,1290.64,1332.06,47679631
2009-03-03,1325.99,1365.65,1322.33,1353.07,40433905
2009-03-04,1370.83,1413.5,1358.79,1405.57,37227326
2009-03-05,1412.83,1414.36,1380.25,1392.48,25383414
2009-03-06,1367.08,1431.81,1364.44,1421.28,26066635
2009-03-09,1422.77,1423.46,1377.87,1401.77,21872175
2009-03-10,1393.73,1437.09,1392.34,1420.85,27843524
2009-03-11,1438.44,1455.23,1418.55,1432.46,27582762
2009-03-12,1407.64,1427.39,1393.67,1422.36,68667757
2009-03-13,1465.13,1467.58,1421.04,1421.13,39198458
2009-03-16,1434.89,1452.97,1427.47,1443.5,22600107
2009-03-17,1451.58,1451.58,1412.26,1422.08,53065986
2009-03-18,1429.83,1432.23,1383.69,1395.01,27533264
2009-03-19,1406.14,1432.48,1392.66,1425.69,28026933
2009-03-20,1421.01,1443.24,1417,1443.24,33853167
2009-03-23,1461.17,1488.54,1458.79,1483.66,79454100
2009-03-24,1518.41,1519.02,1481.39,1486.94,38278326
2009-03-25,1467.49,1549.81,1464.53,1549.81,50539434
2009-03-26,1553.08,1569.51,1540.75,1544.34,37883663
2009-03-27,1549.8,1549.8,1497.15,1505.33,34663127
2009-03-30,1473.79,1486.1,1440.94,1454.31,26987710
2009-03-31,1482.21,1501.6,1457.36,1457.36,44292577
2009-04-01,1474.19,1480.1,1423.04,1464.22,35085959
2009-04-02,1506.09,1559.3,1501.12,1559.3,257333286
2009-04-03,1544.73,1634.01,1542.83,1595.65,175767172
2009-04-06,1620.78,1648.82,1578.19,1607.4,112756652
2009-04-07,1606.5,1611.96,1581.96,1583.62,71585043
2009-04-08,1552.18,1657.37,1548.87,1656.48,55938512
2009-04-09,1677.59,1699.32,1627.67,1699.17,79665550
2009-04-14,1676.37,1735.38,1673.55,1693.67,63492072
2009-04-15,1686.22,1704.77,1670.35,1704.77,136992098
2009-04-16,1724.06,1727.83,1682.38,1687.92,91282914
2009-04-17,1702.06,1706.05,1637.3,1637.3,74740136
2009-04-20,1648.36,1650.99,1601.32,1601.32,55407892
2009-04-21,1601.46,1632.47,1588.04,1607.41,58338037
2009-04-22,1609.56,1650.5,1595.82,1639.84,47561490
2009-04-23,1642.82,1677.17,1627.39,1654.63,29890061
2009-04-24,1650.35,1703.79,1648.19,1701.63,70199835
2009-04-27,1677.57,1697.22,1664.07,1678.5,28465540
2009-04-28,1647.38,1653.33,1619.58,1632.16,49538805
2009-04-29,1651.83,1702.44,1651.83,1693.47,57343783
2009-04-30,1721.99,1747.69,1721.99,1743.72,69024880
2009-05-04,1769.06,1816.99,1762.25,1811.27,69704293
2009-05-05,1807.41,1834.92,1784.16,1800.72,53849491
2009-05-06,1785.45,1842.11,1778.93,1801.76,225054087
2009-05-07,1831.7,1850.78,1781.55,1789.69,95538830
2009-05-08,1814.83,1816.08,1772.41,1797.84,81430261
2009-05-11,1805.93,1813.55,1760.62,1781.51,39968011
2009-05-12,1798.65,1830.76,1784.73,1818.95,39595858
2009-05-13,1833.83,1838.54,1769.89,1769.94,77031204
2009-05-14,1742.4,1772.32,1736.96,1762.04,35443032
2009-05-15,1791.07,1794.63,1759.65,1768.6,41626300
2009-05-18,1763.96,1803.12,1758.87,1803.12,58241044
2009-05-19,1830.01,1854.11,1810.37,1833.06,78782468
2009-05-20,1843.89,1880.05,1836.11,1839.87,94952652
2009-05-21,1818.89,1831.93,1795.68,1796.31,54913541
2009-05-22,1798.27,1800.42,1765.97,1779.33,34752314
2009-05-25,1794.1,1795.9,1755.08,1767.43,40012985
2009-05-26,1769.18,1778.92,1739.35,1772.46,57928875
2009-05-27,1797.63,1828.86,1796.11,1807.54,63696336
2009-05-28,1808.75,1815.88,1782.68,1782.68,50072753
2009-05-29,1805.55,1822.85,1773.26,1774.55,74435107
2009-06-01,1809.72,1875.44,1803.82,1875.44,39585371
2009-06-02,1866.55,1940.24,1857.87,1924.87,46147754
2009-06-03,1940.83,1948.69,1900.49,1900.49,55345861
2009-06-04,1910.55,1933,1899.94,1925.09,56182981
